"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","1/79","80/18805",0.0125,2.9754746835443,1.1500631975693,0.286447796068286,0.480440754220988,0.424797113082134,"225",1
"GO:0007005","GO:0007005","mitochondrion organization","3/79","445/18805",0.00674157303370787,1.60475039112502,0.838563552770687,0.287512721105122,0.481181408133438,0.425451986010872,"4884/10962/9868",3
"GO:0051924","GO:0051924","regulation of calcium ion transport","2/79","253/18805",0.00790513833992095,1.88172312002802,0.917092789549008,0.287539193921737,0.481181408133438,0.425451986010872,"1812/9495",2
"GO:0018210","GO:0018210","peptidyl-threonine modification","1/79","81/18805",0.0123456790123457,2.9387404281919,1.13574025010349,0.289458243283806,0.482756371963194,0.426844540831027,"8851",1
"GO:0042440","GO:0042440","pigment metabolic process","1/79","81/18805",0.0123456790123457,2.9387404281919,1.13574025010349,0.289458243283806,0.482756371963194,0.426844540831027,"23596",1
"GO:0043954","GO:0043954","cellular component maintenance","1/79","81/18805",0.0123456790123457,2.9387404281919,1.13574025010349,0.289458243283806,0.482756371963194,0.426844540831027,"8927",1
"GO:0010720","GO:0010720","positive regulation of cell development","3/79","447/18805",0.00671140939597315,1.59757029988956,0.830512628283364,0.289807310800561,0.482794856350542,0.426878568037296,"4747/7224/114798",3
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","2/79","255/18805",0.00784313725490196,1.86696450732192,0.905348129954878,0.290652166452215,0.483619119933674,0.427607367139906,"4747/8851",2
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","3/79","448/18805",0.00669642857142857,1.59400429475588,0.826501974512883,0.290955189642744,0.483619119933674,0.427607367139906,"1812/116443/1845",3
"GO:0090257","GO:0090257","regulation of muscle system process","2/79","256/18805",0.0078125,1.85967167721519,0.899515203447369,0.292208127336629,0.483941405173257,0.427892325978558,"9868/3759",2
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","1/79","82/18805",0.0121951219512195,2.90290213028713,1.12163568304818,0.29245614964893,0.483941405173257,0.427892325978558,"9394",1
"GO:0030516","GO:0030516","regulation of axon extension","1/79","82/18805",0.0121951219512195,2.90290213028713,1.12163568304818,0.29245614964893,0.483941405173257,0.427892325978558,"7224",1
"GO:0042246","GO:0042246","tissue regeneration","1/79","82/18805",0.0121951219512195,2.90290213028713,1.12163568304818,0.29245614964893,0.483941405173257,0.427892325978558,"2697",1
"GO:0008088","GO:0008088","axo-dendritic transport","1/79","83/18805",0.0120481927710843,2.86792740582584,1.10774316017997,0.295441566739019,0.487791483099763,0.431296495949468,"4747",1
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","1/79","83/18805",0.0120481927710843,2.86792740582584,1.10774316017997,0.295441566739019,0.487791483099763,0.431296495949468,"6747",1
"GO:0045927","GO:0045927","positive regulation of growth","2/79","259/18805",0.00772200772200772,1.83813107863741,0.88217116199442,0.296873618793639,0.488906780073033,0.432282621564983,"10409/7224",2
"GO:0051960","GO:0051960","regulation of nervous system development","3/79","454/18805",0.0066079295154185,1.57293815870183,0.802642153018648,0.2978499071924,0.488906780073033,0.432282621564983,"4747/7224/114798",3
"GO:0008344","GO:0008344","adult locomotory behavior","1/79","84/18805",0.0119047619047619,2.83378541289934,1.09405660535291,0.298414545920069,0.488906780073033,0.432282621564983,"1812",1
"GO:0021872","GO:0021872","forebrain generation of neurons","1/79","84/18805",0.0119047619047619,2.83378541289934,1.09405660535291,0.298414545920069,0.488906780073033,0.432282621564983,"1812",1
"GO:0051279","GO:0051279","regulation of release of sequestered calcium ion into cytosol","1/79","84/18805",0.0119047619047619,2.83378541289934,1.09405660535291,0.298414545920069,0.488906780073033,0.432282621564983,"1812",1
"GO:0099068","GO:0099068","postsynapse assembly","1/79","84/18805",0.0119047619047619,2.83378541289934,1.09405660535291,0.298414545920069,0.488906780073033,0.432282621564983,"4884",1
"GO:0005996","GO:0005996","monosaccharide metabolic process","2/79","260/18805",0.00769230769230769,1.83106134371957,0.876440613903154,0.298427906270102,0.488906780073033,0.432282621564983,"283209/2026",2
"GO:0048568","GO:0048568","embryonic organ development","3/79","457/18805",0.00656455142231947,1.56261252527491,0.79084120321923,0.301301534682421,0.490739971088307,0.433903496239279,"9394/2697/5456",3
"GO:0035050","GO:0035050","embryonic heart tube development","1/79","85/18805",0.0117647058823529,2.80044676098287,1.0805701888283,0.30137513834955,0.490739971088307,0.433903496239279,"2697",1
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","1/79","85/18805",0.0117647058823529,2.80044676098287,1.0805701888283,0.30137513834955,0.490739971088307,0.433903496239279,"8851",1
"GO:0048041","GO:0048041","focal adhesion assembly","1/79","85/18805",0.0117647058823529,2.80044676098287,1.0805701888283,0.30137513834955,0.490739971088307,0.433903496239279,"1845",1
"GO:0046883","GO:0046883","regulation of hormone secretion","2/79","262/18805",0.00763358778625954,1.81708377621026,0.865054343779435,0.301535026124483,0.490739971088307,0.433903496239279,"5028/2697",2
"GO:0071824","GO:0071824","protein-DNA complex organization","2/79","262/18805",0.00763358778625954,1.81708377621026,0.865054343779435,0.301535026124483,0.490739971088307,0.433903496239279,"266812/4674",2
"GO:0097061","GO:0097061","dendritic spine organization","1/79","86/18805",0.0116279069767442,2.76788342655284,1.06727831447563,0.304323394977241,0.49470604983788,0.43741023206107,"8851",1
"GO:0000209","GO:0000209","protein polyubiquitination","2/79","264/18805",0.00757575757575758,1.80331799002685,0.853766356109546,0.304640052297195,0.49470604983788,0.43741023206107,"134111/55884",2
"GO:0001892","GO:0001892","embryonic placenta development","1/79","87/18805",0.0114942528735632,2.7360686745235,1.05417560777972,0.307259366546064,0.497323630442318,0.439724649966412,"9394",1
"GO:0048678","GO:0048678","response to axon injury","1/79","87/18805",0.0114942528735632,2.7360686745235,1.05417560777972,0.307259366546064,0.497323630442318,0.439724649966412,"4747",1
"GO:0055013","GO:0055013","cardiac muscle cell development","1/79","87/18805",0.0114942528735632,2.7360686745235,1.05417560777972,0.307259366546064,0.497323630442318,0.439724649966412,"9868",1
"GO:0003407","GO:0003407","neural retina development","1/79","88/18805",0.0113636363636364,2.70497698504028,1.04125690459445,0.31018310359291,0.499327365675109,0.441496316784417,"793",1
"GO:0007422","GO:0007422","peripheral nervous system development","1/79","88/18805",0.0113636363636364,2.70497698504028,1.04125690459445,0.31018310359291,0.499327365675109,0.441496316784417,"9480",1
"GO:0010232","GO:0010232","vascular transport","1/79","88/18805",0.0113636363636364,2.70497698504028,1.04125690459445,0.31018310359291,0.499327365675109,0.441496316784417,"388662",1
"GO:0034103","GO:0034103","regulation of tissue remodeling","1/79","88/18805",0.0113636363636364,2.70497698504028,1.04125690459445,0.31018310359291,0.499327365675109,0.441496316784417,"2697",1
"GO:0150104","GO:0150104","transport across blood-brain barrier","1/79","88/18805",0.0113636363636364,2.70497698504028,1.04125690459445,0.31018310359291,0.499327365675109,0.441496316784417,"388662",1
"GO:0072594","GO:0072594","establishment of protein localization to organelle","3/79","467/18805",0.00642398286937901,1.52915187162876,0.75210582115198,0.312822865975037,0.502376149730942,0.444191997061226,"1812/6747/9868",3
"GO:0006094","GO:0006094","gluconeogenesis","1/79","89/18805",0.0112359550561798,2.67458398520836,1.02851724058895,0.313094656449466,0.502376149730942,0.444191997061226,"2026",1
"GO:0098586","GO:0098586","cellular response to virus","1/79","89/18805",0.0112359550561798,2.67458398520836,1.02851724058895,0.313094656449466,0.502376149730942,0.444191997061226,"9868",1
"GO:1901888","GO:1901888","regulation of cell junction assembly","2/79","270/18805",0.00740740740740741,1.76324425691514,0.820474880617844,0.313940769179882,0.503188613804551,0.444910363248773,"114798/1845",2
"GO:2000243","GO:2000243","positive regulation of reproductive process","1/79","90/18805",0.0111111111111111,2.64486638537271,1.01595184133594,0.315994075243038,0.50593213560534,0.44733613610508,"5028",1
"GO:0034644","GO:0034644","cellular response to UV","1/79","91/18805",0.010989010989011,2.61580191959939,1.00355611299687,0.318881409897369,0.508356693280951,0.449479886592631,"23596",1
"GO:0046849","GO:0046849","bone remodeling","1/79","91/18805",0.010989010989011,2.61580191959939,1.00355611299687,0.318881409897369,0.508356693280951,0.449479886592631,"2697",1
"GO:0048708","GO:0048708","astrocyte differentiation","1/79","91/18805",0.010989010989011,2.61580191959939,1.00355611299687,0.318881409897369,0.508356693280951,0.449479886592631,"1812",1
"GO:0140029","GO:0140029","exocytic process","1/79","91/18805",0.010989010989011,2.61580191959939,1.00355611299687,0.318881409897369,0.508356693280951,0.449479886592631,"57586",1
"GO:0002088","GO:0002088","lens development in camera-type eye","1/79","92/18805",0.0108695652173913,2.58736929003853,0.991325633561353,0.321756710133455,0.510194526453583,0.45110486577935,"2697",1
"GO:0019319","GO:0019319","hexose biosynthetic process","1/79","92/18805",0.0108695652173913,2.58736929003853,0.991325633561353,0.321756710133455,0.510194526453583,0.45110486577935,"2026",1
"GO:0031123","GO:0031123","RNA 3'-end processing","1/79","92/18805",0.0108695652173913,2.58736929003853,0.991325633561353,0.321756710133455,0.510194526453583,0.45110486577935,"134353",1
"GO:0032273","GO:0032273","positive regulation of protein polymerization","1/79","92/18805",0.0108695652173913,2.58736929003853,0.991325633561353,0.321756710133455,0.510194526453583,0.45110486577935,"8851",1
"GO:0055017","GO:0055017","cardiac muscle tissue growth","1/79","92/18805",0.0108695652173913,2.58736929003853,0.991325633561353,0.321756710133455,0.510194526453583,0.45110486577935,"9868",1
"GO:0097305","GO:0097305","response to alcohol","2/79","276/18805",0.0072463768115942,1.72491286002568,0.788007792159568,0.323216293356089,0.511960781241035,0.452666556639431,"4747/116443",2
"GO:0030901","GO:0030901","midbrain development","1/79","93/18805",0.010752688172043,2.55954811487682,0.979256144602653,0.324620025470357,0.512213779951167,0.452890253569247,"10409",1
"GO:0072384","GO:0072384","organelle transport along microtubule","1/79","93/18805",0.010752688172043,2.55954811487682,0.979256144602653,0.324620025470357,0.512213779951167,0.452890253569247,"4747",1
"GO:0097194","GO:0097194","execution phase of apoptosis","1/79","93/18805",0.010752688172043,2.55954811487682,0.979256144602653,0.324620025470357,0.512213779951167,0.452890253569247,"7224",1
"GO:0071695","GO:0071695","anatomical structure maturation","2/79","277/18805",0.0072202166064982,1.71868573778732,0.782673802272789,0.324759445897465,0.512213779951167,0.452890253569247,"8851/2697",2
"GO:0021954","GO:0021954","central nervous system neuron development","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"1812",1
"GO:0033273","GO:0033273","response to vitamin","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"9365",1
"GO:0046364","GO:0046364","monosaccharide biosynthetic process","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"2026",1
"GO:0050886","GO:0050886","endocrine process","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"2697",1
"GO:0055006","GO:0055006","cardiac cell development","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"9868",1
"GO:0140115","GO:0140115","export across plasma membrane","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"2697",1
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","1/79","94/18805",0.0106382978723404,2.53231887961217,0.967343543513248,0.327471405226014,0.512669292959541,0.453293010015757,"2697",1
"GO:0007589","GO:0007589","body fluid secretion","1/79","95/18805",0.0105263157894737,2.50566289140573,0.955583876187965,0.330310898518042,0.515479916443857,0.455778112979252,"2697",1
"GO:0051492","GO:0051492","regulation of stress fiber assembly","1/79","95/18805",0.0105263157894737,2.50566289140573,0.955583876187965,0.330310898518042,0.515479916443857,0.455778112979252,"22843",1
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","1/79","95/18805",0.0105263157894737,2.50566289140573,0.955583876187965,0.330310898518042,0.515479916443857,0.455778112979252,"9495",1
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","3/79","484/18805",0.00619834710743802,1.47544199184015,0.688274671081823,0.332440227955865,0.516626386246902,0.456791801052736,"9365/23596/2026",3
"GO:0051258","GO:0051258","protein polymerization","2/79","282/18805",0.00709219858156028,1.68821258640812,0.756323612190163,0.332462133067823,0.516626386246902,0.456791801052736,"4747/8851",2
"GO:0007044","GO:0007044","cell-substrate junction assembly","1/79","96/18805",0.0104166666666667,2.47956223628692,0.943973330124322,0.333138554264545,0.516626386246902,0.456791801052736,"1845",1
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","1/79","96/18805",0.0104166666666667,2.47956223628692,0.943973330124322,0.333138554264545,0.516626386246902,0.456791801052736,"4747",1
"GO:0072091","GO:0072091","regulation of stem cell proliferation","1/79","96/18805",0.0104166666666667,2.47956223628692,0.943973330124322,0.333138554264545,0.516626386246902,0.456791801052736,"2697",1
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","1/79","96/18805",0.0104166666666667,2.47956223628692,0.943973330124322,0.333138554264545,0.516626386246902,0.456791801052736,"2697",1
"GO:0006096","GO:0006096","glycolytic process","1/79","97/18805",0.0103092783505155,2.45399973900561,0.932508227912218,0.33595442118491,0.519361688700263,0.459210306509205,"2026",1
"GO:0045103","GO:0045103","intermediate filament-based process","1/79","97/18805",0.0103092783505155,2.45399973900561,0.932508227912218,0.33595442118491,0.519361688700263,0.459210306509205,"4747",1
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","1/79","97/18805",0.0103092783505155,2.45399973900561,0.932508227912218,0.33595442118491,0.519361688700263,0.459210306509205,"225",1
"GO:0090596","GO:0090596","sensory organ morphogenesis","2/79","286/18805",0.00699300699300699,1.66460122156325,0.735616637743608,0.338607422883432,0.521519136478891,0.461117883208174,"793/5456",2
