"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0170041","GO:0170041","non-proteinogenic amino acid metabolic process","14/3444","63/18805",0.222222222222222,1.21338237191896,0.803281554263143,0.254559981350172,0.628048604456249,0.507448184659299,"2572/4522/81539/445/2806/4548/493/56267/23576/216/8528/2571/26227/63826",14
"GO:0006497","GO:0006497","protein lipidation","12/3444","53/18805",0.226415094339623,1.2362763789363,0.81560784070433,0.254691118244824,0.628048604456249,0.507448184659299,"283576/9821/340481/79683/25999/51304/4836/10533/5494/253832/1622/26100",12
"GO:0051646","GO:0051646","mitochondrion localization","12/3444","53/18805",0.226415094339623,1.2362763789363,0.81560784070433,0.254691118244824,0.628048604456249,0.507448184659299,"4747/85300/4131/4137/4205/55638/23287/7345/22906/4534/4139/3281",12
"GO:1901570","GO:1901570","fatty acid derivative biosynthetic process","12/3444","53/18805",0.226415094339623,1.2362763789363,0.81560784070433,0.254691118244824,0.628048604456249,0.507448184659299,"65985/2181/2182/5066/23305/201562/23205/79071/5538/6785/2194/31",12
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","12/3444","53/18805",0.226415094339623,1.2362763789363,0.81560784070433,0.254691118244824,0.628048604456249,0.507448184659299,"3356/64094/10576/2643/472/3082/10575/2247/6950/1499/10694/2185",12
"GO:0014074","GO:0014074","response to purine-containing compound","31/3444","150/18805",0.206666666666667,1.12844560588463,0.747849491309628,0.256316477435418,0.631804799160531,0.510483099744517,"5179/135/5028/6263/358/348980/5144/9693/1080/445/2946/1393/5139/54464/57026/6262/5743/9472/366/7490/159/1261/6715/3488/677/682/134/10142/79041/2185/7184",31
"GO:0006071","GO:0006071","glycerol metabolic process","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"7167/2805/84649/2820/256356",5
"GO:0006144","GO:0006144","purine nucleobase metabolic process","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"132/9615/51292/2618/3251",5
"GO:0006991","GO:0006991","response to sterol depletion","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"55294/3638/6721/90809/79794",5
"GO:0007190","GO:0007190","activation of adenylate cyclase activity","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"2778/1812/116/10486/2740",5
"GO:0009163","GO:0009163","nucleoside biosynthetic process","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"132/84267/3251/200895/56952",5
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"132/159/271/2618/3251",5
"GO:0010968","GO:0010968","regulation of microtubule nucleation","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"5058/1639/24139/55142/28964",5
"GO:0014819","GO:0014819","regulation of skeletal muscle contraction","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"3759/844/2280/2946/1756",5
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"64131/51363/347734/55790/50515",5
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"132/84267/3251/200895/56952",5
"GO:0035372","GO:0035372","protein localization to microtubule","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"146057/10982/9585/4130/4281",5
"GO:0045217","GO:0045217","cell-cell junction maintenance","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"8506/7082/1823/3801/57662",5
"GO:0045780","GO:0045780","positive regulation of bone resorption","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"1956/7037/8792/4054/5578",5
"GO:0050862","GO:0050862","positive regulation of T cell receptor signaling pathway","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"9840/10666/3988/1540/6188",5
"GO:0055064","GO:0055064","chloride ion homeostasis","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"771/27347/57468/6560/6558",5
"GO:0071318","GO:0071318","cellular response to ATP","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"5028/6263/57026/5743/7184",5
"GO:0090670","GO:0090670","RNA localization to Cajal body","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"10576/10575/6950/167227/10694",5
"GO:0090671","GO:0090671","telomerase RNA localization to Cajal body","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"10576/10575/6950/167227/10694",5
"GO:0090672","GO:0090672","telomerase RNA localization","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"10576/10575/6950/167227/10694",5
"GO:0090685","GO:0090685","RNA localization to nucleus","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"10576/10575/6950/167227/10694",5
"GO:0097320","GO:0097320","plasma membrane tubulation","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"54874/29993/50807/11252/51100",5
"GO:1904044","GO:1904044","response to aldosterone","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"1636/27347/1392/5788/6446",5
"GO:1904294","GO:1904294","positive regulation of ERAD pathway","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"7917/10273/7466/29979/6449",5
"GO:2000811","GO:2000811","negative regulation of anoikis","5/3444","19/18805",0.263157894736842,1.43690017727245,0.902170891447504,0.259502748008047,0.63360043485627,0.511933930249747,"8503/5166/4915/5290/598",5
"GO:0042542","GO:0042542","response to hydrogen peroxide","21/3444","99/18805",0.212121212121212,1.15822862774082,0.747410409204323,0.263087840408822,0.64210038209443,0.518801683422192,"664/358/4602/140885/4541/4540/388/7295/3741/2876/4217/10068/1398/6647/59338/55139/5603/8678/2185/6188/5516",21
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","63/3444","318/18805",0.19811320754717,1.08174183156926,0.696100029343028,0.263672450300388,0.643273442432375,0.519749487994581,"4142/57162/5581/8837/23085/1910/10133/80216/10211/140885/7187/6574/3956/54602/80762/2280/2597/7474/51523/2319/5536/10010/7037/7099/825/10758/6376/9641/257397/65018/7334/6284/2316/29110/84851/57449/10542/5494/56957/28512/347734/51495/5336/3551/1653/8878/7188/9978/22900/57560/79092/51246/51135/6285/10892/10769/10616/1540/24138/10868/51026/1902/3654",63
"GO:0014033","GO:0014033","neural crest cell differentiation","20/3444","94/18805",0.212765957446809,1.16174907949687,0.744396278534506,0.264970908611498,0.64475267651278,0.520944673595603,"4208/1910/8482/4254/10370/2335/10371/157506/998/5594/7291/1000/5979/10512/4040/3670/59349/4089/5595/10016",20
"GO:0001763","GO:0001763","morphogenesis of a branching structure","42/3444","208/18805",0.201923076923077,1.10254455909944,0.704157472147088,0.265809455084442,0.64475267651278,0.520944673595603,"340419/1813/5361/2138/4233/5058/2045/10116/7474/59277/80000/3082/157506/284217/84870/2247/3845/56998/5154/11331/10512/57142/255743/1499/151449/7490/2258/1950/7482/10653/25789/4089/63943/10413/10818/1512/7484/1739/23129/9500/2246/7472",42
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","37/3444","182/18805",0.203296703296703,1.11004486222256,0.706362429200833,0.266807896809749,0.64475267651278,0.520944673595603,"9480/9315/23089/65997/6664/2280/56937/54976/10370/200734/27122/5300/79685/8848/58516/54756/9110/6386/55612/3326/28996/255743/64750/11171/5465/4089/5494/10273/51341/4052/9113/64426/50515/753/8516/135228/2200",37
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","50/3444","250/18805",0.2,1.09204413472706,0.693717407631777,0.266992904632124,0.64475267651278,0.520944673595603,"55294/5153/29887/5295/8837/3398/814/27086/4254/130733/80762/9290/537/5530/10370/7071/2908/9607/9935/7107/399665/998/133308/8546/7037/81570/7099/54997/8792/351/56998/1499/9444/3635/8314/5293/5048/9215/2194/256471/4627/677/2739/1021/3696/57560/5578/135228/22985/2200",50
"GO:0001779","GO:0001779","natural killer cell differentiation","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"7301/9760/5788/5293/11334/10125",6
"GO:0003323","GO:0003323","type B pancreatic cell development","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"7474/1000/9575/6009/1021/654",6
"GO:0006730","GO:0006730","one-carbon metabolic process","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"4522/81855/10588/441024/200895/27430",6
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"5796/27152/55081/1948/57560/135228",6
"GO:0030539","GO:0030539","male genitalia development","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"80000/1499/7490/6715/7484/654",6
"GO:0042430","GO:0042430","indole-containing compound metabolic process","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"2903/5153/3350/538/6715/1644",6
"GO:0050650","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process","6/3444","24/18805",0.25,1.36505516840883,0.84732830468764,0.267736803222489,0.64475267651278,0.520944673595603,"64131/51363/27087/347734/55790/50515",6
"GO:0006119","GO:0006119","oxidative phosphorylation","31/3444","151/18805",0.205298013245033,1.12097245617678,0.706701371225389,0.269285468218025,0.64475267651278,0.520944673595603,"6622/4519/4541/4536/4540/1337/7384/65018/4714/4508/538/4718/4535/6389/4509/506/7388/9551/4538/4705/1347/4697/54205/29103/4711/1537/1340/6390/4698/27069/4723",31
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","17/3444","79/18805",0.215189873417722,1.17498419559241,0.737966775470993,0.270323549969111,0.64475267651278,0.520944673595603,"153769/3984/5581/11261/5478/55859/2729/10625/23251/54765/3301/6125/56271/8878/9474/51160/6188",17
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","40/3444","198/18805",0.202020202020202,1.10307488356269,0.690389562964498,0.270864518504738,0.64475267651278,0.520944673595603,"3358/5028/55294/3356/1813/9378/348/116/8837/8482/9693/9290/3479/65009/1139/1956/7099/8792/64762/9590/2247/6376/351/285016/5154/11331/8622/5788/255743/960/10457/4988/222166/5151/341152/1399/5595/2246/2185/5578",40
"GO:0001408","GO:0001408","guanine nucleotide transport","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"23507/10057/56262",3
"GO:0001915","GO:0001915","negative regulation of T cell mediated cytotoxicity","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"5532/5788/3824",3
"GO:0003140","GO:0003140","determination of left/right asymmetry in lateral mesoderm","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"10370/408050/56926",3
"GO:0003253","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"998/7291/10512",3
"GO:0006283","GO:0006283","transcription-coupled nucleotide-excision repair","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"3150/57654/7874",3
"GO:0006868","GO:0006868","glutamine transport","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"81539/145389/54407",3
"GO:0006924","GO:0006924","activation-induced cell death of T cells","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"57678/6194/1831",3
"GO:0007252","GO:0007252","I-kappaB phosphorylation","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"23085/7099/5336",3
"GO:0008300","GO:0008300","isoprenoid catabolic process","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"56603/1592/83875",3
"GO:0008627","GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"5743/6326/8531",3
"GO:0009138","GO:0009138","pyrimidine nucleoside diphosphate metabolic process","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"9583/221264/51727",3
"GO:0014820","GO:0014820","tonic smooth muscle contraction","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"3356/583/952",3
"GO:0030002","GO:0030002","intracellular monoatomic anion homeostasis","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"27347/57468/6558",3
"GO:0030644","GO:0030644","intracellular chloride ion homeostasis","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"27347/57468/6558",3
"GO:0032353","GO:0032353","negative regulation of hormone biosynthetic process","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"27122/8622/476",3
"GO:0032627","GO:0032627","interleukin-23 production","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"23765/7099/5336",3
"GO:0032667","GO:0032667","regulation of interleukin-23 production","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"23765/7099/5336",3
"GO:0033212","GO:0033212","iron import into cell","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"261729/23516/79901",3
"GO:0035356","GO:0035356","intracellular triglyceride homeostasis","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"84649/128486/114899",3
"GO:0035520","GO:0035520","monoubiquitinated protein deubiquitination","3/3444","10/18805",0.3,1.63806620209059,0.955633848440083,0.271947765349531,0.64475267651278,0.520944673595603,"8314/7874/55031",3
